"cruise_number__numero_de_criosiere","year__annee","month__mois","day_jour","start_hour__heure_de_depart","start_minute__minute_de_depart","latitude","longitude","gear__equipement","species__espece","french_name__nom_francais","english_name__nom_anglais","latin_name__nom_latin","weight_caught__poids_pris","number_caught__quantite__attrape"
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.005,0
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.002,0
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.616,3
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",1.26,2
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",2833,"Anonyx non-spécifié","Anonyx unidentified","Anonyx sp.",0.001,0
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0.59,0
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.115,0
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",4.06,91
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",4.5,256
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",3.6,108
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.36,4
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.568,3
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.066,1
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",4.9,8
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.016,0
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0.016,0
"021",2014,7,26,15,59,46.0643333333333,-63.7130833333333,"No. 286 otter trawl with rockhopper",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.036,0
"021",2014,7,26,16,56,46.0669166666667,-63.7576666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.756,9
"021",2014,7,26,16,56,46.0669166666667,-63.7576666666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.008,1
"021",2014,7,26,16,56,46.0669166666667,-63.7576666666667,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.228,3
"021",2014,7,26,16,56,46.0669166666667,-63.7576666666667,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.001,0
"021",2014,7,26,16,56,46.0669166666667,-63.7576666666667,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.05,1
"021",2014,7,26,16,56,46.0669166666667,-63.7576666666667,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.014,0
"021",2014,7,26,16,56,46.0669166666667,-63.7576666666667,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.028,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.12,17
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.013,4
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.041,1
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.006,2
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",630,"Terrassier tacheté","Wrymouth","Cryptacanthodes maculatus",0.007,1
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",631,"Lompénie élancée","Slender eelblenny","Lumpenus fabricii",0.003,7
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.001,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.126,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",1.71,12
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",2518,"Panopeus herbstii","Black fingered mud crab","Panopeus herbstii",0.001,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",2561,"Bernards l'hermite droitiers non-spécifié","Right handed hermit crab unidentified","Pagurus sp.",0.001,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",2819,"Gammaridea non-spécifié","Gammaridea unidentified","Gammaridea (s.o.)",0.001,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",3101,"Polychète non spécifié grand","Polychaete unidenitifed large","Polychaeta (c.) large",0.03,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",4348,"Mollusca non-spécifié vide","Mollusc unidentified empty","Mollusca sp. empty",0.022,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",4351,"Nuculana non-spécifié","Nuculana unidentified","Nuculana sp.",0.005,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.111,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0.037,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",9200,"Pierres/roches","Stones/Rocks","",0.979,0
"021",2014,7,26,18,25,45.9703333333333,-63.81125,"No. 286 otter trawl with rockhopper",9630,"Débris organiques","Organic debris","",2,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.74,95
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.029,6
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.108,1
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.005,2
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",300,"Chaboisseau à dix-huit-épines","Longhorn sculpin","Myoxocephalus octodecemspinosus",0.101,3
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",309,"Triglops non-spécifié","Triglops unidentified","Triglops sp.",0.002,5
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.004,1
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",631,"Lompénie élancée","Slender eelblenny","Lumpenus fabricii",0.018,19
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.004,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.354,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",1.49,14
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",2518,"Panopeus herbstii","Black fingered mud crab","Panopeus herbstii",0.006,10
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",3100,"Polychète non spécifié","Bristle worm unidentified","Polychaeta (c.)",0.033,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",4348,"Mollusca non-spécifié vide","Mollusc unidentified empty","Mollusca sp. empty",0.02,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",4351,"Nuculana non-spécifié","Nuculana unidentified","Nuculana sp.",0.005,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.022,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0.207,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",9200,"Pierres/roches","Stones/Rocks","",0.24,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",2.82,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",9400,"Déchets / Résidus domestiques","Garbage man-made","",0.139,0
"021",2014,7,26,19,25,45.9640833333333,-63.7196666666667,"No. 286 otter trawl with rockhopper",9630,"Débris organiques","Organic debris","",1.16,0
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",12,"Merluche blanche","White hake","Urophycis tenuis",0.701,1
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.096,1
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.917,30
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",7.07,423
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.34,8
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.018,1
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.034,13
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.002,0
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",2518,"Panopeus herbstii","Black fingered mud crab","Panopeus herbstii",0.005,5
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",1.82,2
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",3100,"Polychète non spécifié","Bristle worm unidentified","Polychaeta (c.)",0.001,0
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.007,0
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0.016,0
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0.03,0
"021",2014,7,26,20,13,45.9334166666667,-63.6776666666667,"No. 286 otter trawl with rockhopper",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",1.7,0
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.075,1
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.608,42
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",2.61,172
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.128,6
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.045,1
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",7.34,9
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.002,0
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",6118,"Henricia non-spécifié","Blood star unidentified","Henricia sp.",0.001,0
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0.808,0
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",8611,"Polymastia bartletti","Polymastia bartletti","Polymastia bartletti",0.001,0
"021",2014,7,27,7,37,45.9073333333333,-63.5211666666667,"No. 286 otter trawl with rockhopper",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.059,0
"021",2014,7,27,8,40,45.96725,-63.4801666666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.638,10
"021",2014,7,27,8,40,45.96725,-63.4801666666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.001,1
"021",2014,7,27,8,40,45.96725,-63.4801666666667,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.026,18
"021",2014,7,27,8,40,45.96725,-63.4801666666667,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.021,0
"021",2014,7,27,8,40,45.96725,-63.4801666666667,"No. 286 otter trawl with rockhopper",2700,"Mysidacea non-spécifié","Mysid unidentified","Mysida (o.)",0.002,0
"021",2014,7,27,8,40,45.96725,-63.4801666666667,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.003,0
"021",2014,7,27,8,40,45.96725,-63.4801666666667,"No. 286 otter trawl with rockhopper",8600,"Porifera non-spécifié","Sponge unidentified","Porifera",0.002,0
"021",2014,7,27,8,40,45.96725,-63.4801666666667,"No. 286 otter trawl with rockhopper",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.09,0
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",12,"Merluche blanche","White hake","Urophycis tenuis",0.114,1
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.09,62
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",4.66,218
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",1.31,37
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.006,7
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",2513,"Crabe commun","Atlantic rock crab","Cancer irroratus",0.08,1
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",0.575,1
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.001,0
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0.15,0
"021",2014,7,27,9,31,45.9349166666667,-63.4393333333333,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.786,0
"021",2014,7,27,13,24,45.9665833333333,-63.19575,"No. 286 otter trawl with rockhopper",40,"Plie canadienne","American plaice","Hippoglossoides platessoides",0.055,1
"021",2014,7,27,13,24,45.9665833333333,-63.19575,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.681,15
"021",2014,7,27,13,24,45.9665833333333,-63.19575,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.258,150
"021",2014,7,27,13,24,45.9665833333333,-63.19575,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.101,5
"021",2014,7,27,13,24,45.9665833333333,-63.19575,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.028,14
"021",2014,7,27,13,24,45.9665833333333,-63.19575,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.001,0
