date,set__trait,set_number__numéro_trait,species__espèces,species_name__nom_espèces,number_caught__quantité_capturé,weight_caught__poids_capturé,comment__commentaire
8/4/2025,GP019F,8,42,Yellowtail_flounder__limande_a_queue_jaune,6,0.19,Stable ~ 2.1 kts
8/4/2025,GP018F,9,40,American_plaice__plie_americaine,142,5.32,Stable ~ 2.0 kts
8/4/2025,GP018F,9,42,Yellowtail_flounder__limande_a_queue_jaune,97,3.02,Stable ~ 2.0 kts
8/4/2025,GP018F,9,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,2,0.07,Stable ~ 2.0 kts
8/4/2025,GP028F,10,40,American_plaice__plie_americaine,32,2.47,Stable ~ 2.0 kts
8/4/2025,GP032F,11,40,American_plaice__plie_americaine,45,3.37,Stable ~ 2.0 kts
8/4/2025,GP022F,12,10,Atlantic_cod__morue_franche,1,0.18,Stable ~ 2.0 kts
8/4/2025,GP022F,12,40,American_plaice__plie_americaine,93,7.67,Stable ~ 2.0 kts
8/4/2025,GP030F,13,40,American_plaice__plie_americaine,106,9.22,Stable ~ 2.0 kts
8/4/2025,GP040F,14,40,American_plaice__plie_americaine,72,6.42,Stable ~ 2.0 kts
8/4/2025,GP040F,14,2521,Hyas_coarctatus,1,0.02,Stable ~ 2.0 kts
8/5/2025,GP042F,1,10,Atlantic_cod__morue_franche,1,0.12,Force ~ 2.1 kts
8/5/2025,GP042F,1,40,American_plaice__plie_americaine,68,6.77,Force ~ 2.1 kts
8/5/2025,GP041F,2,10,Atlantic_cod__morue_franche,2,0.26,Stable ~ 2.0 kts
8/5/2025,GP041F,2,40,American_plaice__plie_americaine,68,5.91,Stable ~ 2.0 kts
8/5/2025,GP041F,2,2521,Hyas_coarctatus,7,0.04,Stable ~ 2.0 kts
8/5/2025,GP031F,3,10,Atlantic_cod__morue_franche,27,4.31,Stable ~ 2.1 kts
8/5/2025,GP031F,3,40,American_plaice__plie_americaine,25,1.04,Stable ~ 2.1 kts
8/5/2025,GP031F,3,42,Yellowtail_flounder__limande_a_queue_jaune,31,1.45,Stable ~ 2.1 kts
8/5/2025,GP031F,3,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.07,Stable ~ 2.1 kts
8/5/2025,GP039F,4,40,American_plaice__plie_americaine,41,2.67,Stable ~ 2.1 kts
8/5/2025,GP039F,4,1823,sea_potato__patate_de_mer,3,0.19,Stable ~ 2.1 kts
8/5/2025,GP045F,5,40,American_plaice__plie_americaine,58,5.06,Stable ~ 2.1 kts
8/5/2025,GP029FR2,10,10,Atlantic_cod__morue_franche,4,0.22,Stable ~ 2.1 kts
8/5/2025,GP029FR2,10,40,American_plaice__plie_americaine,32,1.38,Stable ~ 2.1 kts
8/5/2025,GP029FR2,10,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.08,Stable ~ 2.1 kts
8/5/2025,GP029FR2,10,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.01,Stable ~ 2.1 kts
8/5/2025,GP029FR2,10,1823,sea_potato__patate_de_mer,9,1.08,Stable ~ 2.1 kts
8/5/2025,GP029FR2,10,2521,Hyas_coarctatus,3,0.2,Stable ~ 2.1 kts
8/5/2025,GP037F,11,10,Atlantic_cod__morue_franche,1,0.04,Stable ~ 2.0 kts
8/5/2025,GP037F,11,40,American_plaice__plie_americaine,12,0.77,Stable ~ 2.0 kts
8/5/2025,GP037F,11,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.03,Stable ~ 2.0 kts
8/5/2025,GP037F,11,1823,sea_potato__patate_de_mer,NA,9.73,Stable ~ 2.0 kts
8/5/2025,GP037F,11,2521,Hyas_coarctatus,1,0.12,Stable ~ 2.0 kts
8/6/2025,GP008F,1,10,Atlantic_cod__morue_franche,1,0.16,Force ~ 2.0 kts
8/6/2025,GP008F,1,40,American_plaice__plie_americaine,12,0.98,Force ~ 2.0 kts
8/6/2025,GP009F,2,10,Atlantic_cod__morue_franche,9,0.82,Stable ~ 2.1 kts
8/6/2025,GP009F,2,40,American_plaice__plie_americaine,38,1.2,Stable ~ 2.1 kts
8/6/2025,GP009F,2,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.02,Stable ~ 2.1 kts
8/6/2025,GP009F,2,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,2,0.09,Stable ~ 2.1 kts
8/6/2025,GP011F,3,10,Atlantic_cod__morue_franche,1,0.13,Stable ~ 2.0 kts
8/6/2025,GP011F,3,40,American_plaice__plie_americaine,21,2.39,Stable ~ 2.0 kts
8/11/2025,GP006FR1,2,10,Atlantic_cod__morue_franche,1,0.07,Stable ~ 2.1 kts
8/11/2025,GP006FR1,2,40,American_plaice__plie_americaine,21,0.81,Stable ~ 2.1 kts
8/11/2025,GP004F,3,40,American_plaice__plie_americaine,4,0.18,Stable ~ 2.0 kts
8/12/2025,GP002FR1,2,40,American_plaice__plie_americaine,2,0.07,Force a cause de vase ~ 2.0 kts
8/13/2025,GP001F,1,40,American_plaice__plie_americaine,26,0.47,Stable ~ 2.1 kts
8/13/2025,GP003F,2,40,American_plaice__plie_americaine,19,0.71,Stable ~ 2.1 kts
8/13/2025,GP005F,3,40,American_plaice__plie_americaine,51,1.91,Stable ~ 2.1 kts
8/13/2025,GP007F,4,40,American_plaice__plie_americaine,21,1.31,Force a cause de vase ~ 2.1 kts
8/13/2025,GP010F,5,10,Atlantic_cod__morue_franche,1,0.21,Stable ~ 2.1 kts
8/13/2025,GP010F,5,40,American_plaice__plie_americaine,47,1.85,Stable ~ 2.1 kts
8/13/2025,GP010F,5,2521,Hyas_coarctatus,4,0.03,Stable ~ 2.1 kts
8/13/2025,GP012F,6,40,American_plaice__plie_americaine,29,2.3,Stable ~ 2.1 kts
8/13/2025,GP013F,7,40,American_plaice__plie_americaine,38,2.78,Stable ~ 2.1 kts
8/13/2025,GP015F,8,10,Atlantic_cod__morue_franche,2,0.3,Accroche et force ~ 2.1 kts
8/13/2025,GP015F,8,40,American_plaice__plie_americaine,19,2.01,Accroche et force ~ 2.1 kts
8/13/2025,GP015F,8,42,Yellowtail_flounder__limande_a_queue_jaune,3,0.25,Accroche et force ~ 2.1 kts
8/13/2025,GP015F,8,1823,sea_potato__patate_de_mer,2,0.33,Accroche et force ~ 2.1 kts
8/13/2025,GP017FR1,10,10,Atlantic_cod__morue_franche,1,0.26,Force a cause de vase ~ 2.1 kts
8/13/2025,GP017FR1,10,40,American_plaice__plie_americaine,18,1.61,Force a cause de vase ~ 2.1 kts
8/13/2025,GP021F,11,40,American_plaice__plie_americaine,51,3.47,Force a cause de vase ~ 2.1 kts
8/13/2025,GP021F,11,2521,Hyas_coarctatus,5,0.04,Force a cause de vase ~ 2.1 kts
8/14/2025,GP020F,1,40,American_plaice__plie_americaine,34,2.78,Force a cause de vase ~ 2.1 kts
8/14/2025,GP014F,2,40,American_plaice__plie_americaine,48,3.86,Force a cause de vase ~ 2.0 kts
8/23/2025,GP034F,1,10,Atlantic_cod__morue_franche,11,1.28,Stable ~ 2.1 kts
8/23/2025,GP034F,1,40,American_plaice__plie_americaine,18,0.94,Stable ~ 2.1 kts
8/23/2025,GP034F,1,1823,sea_potato__patate_de_mer,47,4.11,Stable ~ 2.1 kts
8/23/2025,GP027F,2,40,American_plaice__plie_americaine,18,2.33,Force a cause de vase ~ 2.1 kts
8/23/2025,GP033F,3,40,American_plaice__plie_americaine,28,3.34,Force a cause de vase ~ 2.2 kts
8/23/2025,GP057F,4,10,Atlantic_cod__morue_franche,7,0.64,Accroche et force ~ 2.1 kts
8/23/2025,GP057F,4,40,American_plaice__plie_americaine,6,0.21,Accroche et force ~ 2.1 kts
8/23/2025,GP057F,4,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.13,Accroche et force ~ 2.1 kts
8/23/2025,GP057F,4,2521,Hyas_coarctatus,1,0.26,Accroche et force ~ 2.1 kts
8/23/2025,GP038F,5,10,Atlantic_cod__morue_franche,1,0.12,Accroche et force ~ 2.1 kts
8/23/2025,GP038F,5,40,American_plaice__plie_americaine,32,1.53,Accroche et force ~ 2.1 kts
8/23/2025,GP035F,6,10,Atlantic_cod__morue_franche,9,0.77,Stable ~ 2.1 kts
8/23/2025,GP035F,6,40,American_plaice__plie_americaine,11,0.53,Stable ~ 2.1 kts
8/23/2025,GP035F,6,1823,sea_potato__patate_de_mer,12,2.32,Stable ~ 2.1 kts
8/23/2025,GP035F,6,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/23/2025,GP054F,7,10,Atlantic_cod__morue_franche,32,2.31,Stable ~ 2.1 kts
8/23/2025,GP054F,7,40,American_plaice__plie_americaine,81,3.17,Stable ~ 2.1 kts
8/23/2025,GP054F,7,201,thorny_skate__raie_epineuse,17,1.33,Stable ~ 2.1 kts
8/23/2025,GP054F,7,202,smooth_skate__raie_lisse,5,0.76,Stable ~ 2.1 kts
8/23/2025,GP064F,8,10,Atlantic_cod__morue_franche,36,5.64,Stable ~ 2.2 kts
8/23/2025,GP064F,8,40,American_plaice__plie_americaine,13,0.4,Stable ~ 2.2 kts
8/23/2025,GP064F,8,201,thorny_skate__raie_epineuse,9,0.93,Stable ~ 2.2 kts
8/23/2025,GP056F,9,10,Atlantic_cod__morue_franche,2,0.37,Stable ~ 2.1 kts
8/23/2025,GP056F,9,40,American_plaice__plie_americaine,60,3.57,Stable ~ 2.1 kts
8/23/2025,GP056F,9,201,thorny_skate__raie_epineuse,1,0.04,Stable ~ 2.1 kts
8/23/2025,GP056F,9,202,smooth_skate__raie_lisse,2,0.52,Stable ~ 2.1 kts
8/23/2025,GP074F,10,10,Atlantic_cod__morue_franche,3,0.45,Stable ~ 2.1 kts
8/23/2025,GP074F,10,40,American_plaice__plie_americaine,74,4.06,Stable ~ 2.1 kts
8/23/2025,GP074F,10,201,thorny_skate__raie_epineuse,3,0.22,Stable ~ 2.1 kts
8/23/2025,GP083F,11,10,Atlantic_cod__morue_franche,9,0.62,Variable 2 a 2.4 noeuds
8/23/2025,GP083F,11,40,American_plaice__plie_americaine,24,1.08,Variable 2 a 2.4 noeuds
8/23/2025,GP083F,11,201,thorny_skate__raie_epineuse,6,0.74,Variable 2 a 2.4 noeuds
8/23/2025,GP083F,11,202,smooth_skate__raie_lisse,1,0.13,Variable 2 a 2.4 noeuds
8/23/2025,GP083F,11,2521,Hyas_coarctatus,1,0.02,Variable 2 a 2.4 noeuds
8/24/2025,GP065F,1,10,Atlantic_cod__morue_franche,5,0.88,Variable 2 a 2.4 noeuds
8/24/2025,GP065F,1,40,American_plaice__plie_americaine,52,3.55,Variable 2 a 2.4 noeuds
8/24/2025,GP065F,1,201,thorny_skate__raie_epineuse,13,2.03,Variable 2 a 2.4 noeuds
8/25/2025,GP059F,1,10,Atlantic_cod__morue_franche,14,2.27,Variable 2 a 2.4 noeuds
8/25/2025,GP059F,1,40,American_plaice__plie_americaine,52,2.97,Variable 2 a 2.4 noeuds
8/25/2025,GP058F,2,10,Atlantic_cod__morue_franche,1,0.16,Stable ~ 2.2 kts
8/25/2025,GP058F,2,40,American_plaice__plie_americaine,72,5.38,Stable ~ 2.2 kts
8/25/2025,GP073F,3,10,Atlantic_cod__morue_franche,1,0.14,Stable ~ 2.1 kts
8/25/2025,GP073F,3,40,American_plaice__plie_americaine,42,2.14,Stable ~ 2.1 kts
8/25/2025,GP073F,3,2521,Hyas_coarctatus,1,0.03,Stable ~ 2.1 kts
8/25/2025,GP086F,4,10,Atlantic_cod__morue_franche,10,1.66,Stable ~ 2.1 kts
8/25/2025,GP086F,4,40,American_plaice__plie_americaine,98,6.1,Stable ~ 2.1 kts
8/25/2025,GP115F,5,10,Atlantic_cod__morue_franche,7,1.09,Variable 2 a 2.4 noeuds
8/25/2025,GP115F,5,40,American_plaice__plie_americaine,26,1.62,Variable 2 a 2.4 noeuds
8/25/2025,GP115F,5,201,thorny_skate__raie_epineuse,1,0.28,Variable 2 a 2.4 noeuds
8/25/2025,GP103F,6,10,Atlantic_cod__morue_franche,14,1.62,Stable ~ 2.2 kts
8/25/2025,GP103F,6,40,American_plaice__plie_americaine,50,2.45,Stable ~ 2.2 kts
8/25/2025,GP103F,6,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.1,Stable ~ 2.2 kts
8/25/2025,GP103F,6,1823,sea_potato__patate_de_mer,38,3.19,Stable ~ 2.2 kts
8/25/2025,GP103F,6,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.2 kts
8/25/2025,GP089F,7,10,Atlantic_cod__morue_franche,9,1.56,Stable ~ 2.1 kts
8/25/2025,GP089F,7,40,American_plaice__plie_americaine,60,3.37,Stable ~ 2.1 kts
8/25/2025,GP089F,7,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/25/2025,GP118F,8,40,American_plaice__plie_americaine,51,3.24,Stable ~ 2.1 kts
8/25/2025,GP118F,8,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/25/2025,GP071F,9,40,American_plaice__plie_americaine,53,2.58,Stable ~ 2.1 kts
8/25/2025,GP071F,9,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/25/2025,GP053F,10,40,American_plaice__plie_americaine,61,2.86,Stable ~ 2.1 kts
8/25/2025,GP053F,10,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.12,Stable ~ 2.1 kts
8/26/2025,GP062F,1,40,American_plaice__plie_americaine,82,6.84,Force a cause de vase ~ 2.1 kts
8/26/2025,GP069F,2,40,American_plaice__plie_americaine,104,6.99,Stable ~ 2.1 kts
8/26/2025,GP051F,3,40,American_plaice__plie_americaine,45,4.19,Force a cause de vase ~ 2.2 kts
8/26/2025,GP052F,4,40,American_plaice__plie_americaine,59,4.15,Force a cause de vase ~ 2.1 kts
8/26/2025,GP047F,5,40,American_plaice__plie_americaine,32,1.67,Accroche et force ~ 2.2 kts
8/26/2025,GP047F,5,2521,Hyas_coarctatus,1,0.01,Accroche et force ~ 2.2 kts
8/26/2025,GP070F,6,40,American_plaice__plie_americaine,47,2.98,Stable ~ 2.1 kts
8/26/2025,GP070F,6,1823,sea_potato__patate_de_mer,30,3.89,Stable ~ 2.1 kts
8/26/2025,GP070F,6,2521,Hyas_coarctatus,4,0.11,Stable ~ 2.1 kts
8/26/2025,GP093F,7,40,American_plaice__plie_americaine,31,2.61,Accroche et force ~ 2.2 kts
8/26/2025,GP093F,7,2521,Hyas_coarctatus,8,0.42,Accroche et force ~ 2.2 kts
8/26/2025,GP063F,8,40,American_plaice__plie_americaine,81,5.52,Stable ~ 2.1 kts
8/26/2025,GP092F,9,10,Atlantic_cod__morue_franche,1,0.19,Stable ~ 2.1 kts
8/26/2025,GP092F,9,40,American_plaice__plie_americaine,108,5.43,Stable ~ 2.1 kts
8/26/2025,GP092F,9,2521,Hyas_coarctatus,1,0.02,Stable ~ 2.1 kts
8/26/2025,GP095F,10,40,American_plaice__plie_americaine,121,6.33,Stable ~ 2.1 kts
8/26/2025,GP111F,11,40,American_plaice__plie_americaine,99,5.99,Stable ~ 2.1 kts
8/26/2025,GP111F,11,1823,sea_potato__patate_de_mer,63,8.32,Stable ~ 2.1 kts
8/26/2025,GP111F,11,2521,Hyas_coarctatus,4,0.02,Stable ~ 2.1 kts
8/26/2025,GP110F,12,40,American_plaice__plie_americaine,113,7.38,Stable ~ 2.1 kts
8/26/2025,GP110F,12,1823,sea_potato__patate_de_mer,173,17.89,Stable ~ 2.1 kts
8/26/2025,GP110F,12,2521,Hyas_coarctatus,7,0.06,Stable ~ 2.1 kts
8/27/2025,GP100F,1,10,Atlantic_cod__morue_franche,1,0.12,Stable ~ 2.1 kts
8/27/2025,GP100F,1,40,American_plaice__plie_americaine,67,4.08,Stable ~ 2.1 kts
8/27/2025,GP100F,1,1823,sea_potato__patate_de_mer,8,0.77,Stable ~ 2.1 kts
8/27/2025,GP100F,1,2521,Hyas_coarctatus,1,0.02,Stable ~ 2.1 kts
8/27/2025,GP087F,2,10,Atlantic_cod__morue_franche,1,0.16,Stable ~ 2.1 kts
8/27/2025,GP087F,2,40,American_plaice__plie_americaine,67,4.35,Stable ~ 2.1 kts
8/27/2025,GP087F,2,2521,Hyas_coarctatus,2,0.01,Stable ~ 2.1 kts
8/27/2025,GP060F,3,10,Atlantic_cod__morue_franche,2,0.24,Force a cause de vase ~ 2.1 kts
8/27/2025,GP060F,3,40,American_plaice__plie_americaine,85,7.15,Force a cause de vase ~ 2.1 kts
8/27/2025,GP082F,4,40,American_plaice__plie_americaine,99,5.46,Stable ~ 2.1 kts
8/27/2025,GP082F,4,2521,Hyas_coarctatus,5,0.05,Stable ~ 2.1 kts
8/27/2025,GP075F,5,10,Atlantic_cod__morue_franche,1,0.14,Stable ~ 2.1 kts
8/27/2025,GP075F,5,40,American_plaice__plie_americaine,91,5.82,Stable ~ 2.1 kts
8/27/2025,GP075F,5,2521,Hyas_coarctatus,2,0.01,Stable ~ 2.1 kts
8/27/2025,GP101F,6,10,Atlantic_cod__morue_franche,1,0.27,Stable ~ 2.1 kts
8/27/2025,GP101F,6,40,American_plaice__plie_americaine,151,5.46,Stable ~ 2.1 kts
8/27/2025,GP101F,6,201,thorny_skate__raie_epineuse,2,0.15,Stable ~ 2.1 kts
8/27/2025,GP143F,8,10,Atlantic_cod__morue_franche,9,2.79,Stable ~ 2.1 kts
8/27/2025,GP143F,8,40,American_plaice__plie_americaine,18,1.47,Stable ~ 2.1 kts
8/27/2025,GP143F,8,201,thorny_skate__raie_epineuse,1,0.11,Stable ~ 2.1 kts
8/27/2025,GP143F,8,1823,sea_potato__patate_de_mer,23,1.53,Stable ~ 2.1 kts
8/27/2025,GP143F,8,2521,Hyas_coarctatus,3,0.21,Stable ~ 2.1 kts
8/27/2025,GP126FR1,9,10,Atlantic_cod__morue_franche,3,1.14,Stable ~ 2.1 kts
8/27/2025,GP126FR1,9,40,American_plaice__plie_americaine,121,6.43,Stable ~ 2.1 kts
8/27/2025,GP139F,10,10,Atlantic_cod__morue_franche,1,0.23,Stable ~ 2.2 kts
8/27/2025,GP139F,10,40,American_plaice__plie_americaine,102,3.06,Stable ~ 2.2 kts
8/27/2025,GP139F,10,1823,sea_potato__patate_de_mer,23,0.99,Stable ~ 2.2 kts
8/27/2025,GP139F,10,2521,Hyas_coarctatus,2,0.12,Stable ~ 2.2 kts
8/27/2025,GP114F,11,10,Atlantic_cod__morue_franche,1,0.06,Stable ~ 2.1 kts
8/27/2025,GP114F,11,40,American_plaice__plie_americaine,102,7.59,Stable ~ 2.1 kts
8/27/2025,GP114F,11,1823,sea_potato__patate_de_mer,4,0.39,Stable ~ 2.1 kts
8/28/2025,GP130F,1,10,Atlantic_cod__morue_franche,65,6.51,Stable ~ 2.2 kts
8/28/2025,GP130F,1,40,American_plaice__plie_americaine,38,2.68,Stable ~ 2.2 kts
8/28/2025,GP130F,1,300,longhorn_sculpin__chaboisseau_a_dix_huit_epines,1,0.11,Stable ~ 2.2 kts
8/28/2025,GP130F,1,1823,sea_potato__patate_de_mer,NA,33.44,Stable ~ 2.2 kts
8/28/2025,GP130F,1,2521,Hyas_coarctatus,8,0.66,Stable ~ 2.2 kts
8/28/2025,GP152F,2,10,Atlantic_cod__morue_franche,8,2.63,Stable ~ 2.1 kts
8/28/2025,GP152F,2,40,American_plaice__plie_americaine,134,6.86,Stable ~ 2.1 kts
8/28/2025,GP152F,2,201,thorny_skate__raie_epineuse,1,0.16,Stable ~ 2.1 kts
8/28/2025,GP152F,2,2521,Hyas_coarctatus,1,0.16,Stable ~ 2.1 kts
8/28/2025,GP153F,3,10,Atlantic_cod__morue_franche,28,8.43,Stable ~ 2.1 kts
8/28/2025,GP153F,3,40,American_plaice__plie_americaine,42,2.11,Stable ~ 2.1 kts
8/28/2025,GP153F,3,42,Yellowtail_flounder__limande_a_queue_jaune,1,0.08,Stable ~ 2.1 kts
8/28/2025,GP153F,3,201,thorny_skate__raie_epineuse,1,0.73,Stable ~ 2.1 kts
8/28/2025,GP169F,4,10,Atlantic_cod__morue_franche,4,1.86,Stable ~ 2.1 kts
8/28/2025,GP169F,4,40,American_plaice__plie_americaine,141,7.72,Stable ~ 2.1 kts
8/28/2025,GP169F,4,201,thorny_skate__raie_epineuse,1,0.48,Stable ~ 2.1 kts
8/28/2025,GP169F,4,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/28/2025,GP180F,5,10,Atlantic_cod__morue_franche,5,1.59,Accrochages ~ 2.1 kts
8/28/2025,GP180F,5,40,American_plaice__plie_americaine,49,3.08,Accrochages ~ 2.1 kts
8/28/2025,GP180F,5,201,thorny_skate__raie_epineuse,1,0.81,Accrochages ~ 2.1 kts
8/28/2025,GP138F,8,40,American_plaice__plie_americaine,167,12.38,Stable ~ 2.1 kts
8/28/2025,GP138F,8,201,thorny_skate__raie_epineuse,3,2.05,Stable ~ 2.1 kts
8/28/2025,GP138F,8,1823,sea_potato__patate_de_mer,11,1.65,Stable ~ 2.1 kts
8/28/2025,GP138F,8,2521,Hyas_coarctatus,6,0.14,Stable ~ 2.1 kts
8/28/2025,GP166F,9,10,Atlantic_cod__morue_franche,1,0.23,Stable ~ 2.1 kts
8/28/2025,GP166F,9,40,American_plaice__plie_americaine,38,2.95,Stable ~ 2.1 kts
8/28/2025,GP166F,9,201,thorny_skate__raie_epineuse,11,6.13,Stable ~ 2.1 kts
8/28/2025,GP166F,9,202,smooth_skate__raie_lisse,2,0.78,Stable ~ 2.1 kts
8/28/2025,GP187F,10,201,thorny_skate__raie_epineuse,2,0.8,Force a cause de vase ~ 2.1 kts
8/28/2025,GP334F,11,40,American_plaice__plie_americaine,22,3.16,Force a cause de vase ~ 2.1 kts
8/28/2025,GP334F,11,201,thorny_skate__raie_epineuse,2,0.68,Force a cause de vase ~ 2.1 kts
8/28/2025,GP334F,11,202,smooth_skate__raie_lisse,1,0.72,Force a cause de vase ~ 2.1 kts
8/29/2025,GP181F,1,10,Atlantic_cod__morue_franche,25,7.09,Accrochages ~ 2.1 kts
8/29/2025,GP181F,1,40,American_plaice__plie_americaine,31,2.15,Accrochages ~ 2.1 kts
8/29/2025,GP181F,1,201,thorny_skate__raie_epineuse,1,0.52,Accrochages ~ 2.1 kts
8/29/2025,GP208F,2,10,Atlantic_cod__morue_franche,17,4.96,Accrochages ~ 2.1 kts
8/29/2025,GP208F,2,40,American_plaice__plie_americaine,27,2.12,Accrochages ~ 2.1 kts
8/29/2025,GP207FR2,5,10,Atlantic_cod__morue_franche,7,1.53,Accrochages ~ 2.1 kts
8/29/2025,GP207FR2,5,40,American_plaice__plie_americaine,4,0.55,Accrochages ~ 2.1 kts
8/29/2025,GP207FR2,5,1823,sea_potato__patate_de_mer,59,10.57,Accrochages ~ 2.1 kts
8/29/2025,GP207FR2,5,2521,Hyas_coarctatus,8,0.12,Accrochages ~ 2.1 kts
8/29/2025,GP201F,6,10,Atlantic_cod__morue_franche,38,13.63,Stable ~ 2.1 kts
8/29/2025,GP201F,6,40,American_plaice__plie_americaine,87,7.1,Stable ~ 2.1 kts
8/29/2025,GP201F,6,1823,sea_potato__patate_de_mer,16,1.81,Stable ~ 2.1 kts
8/29/2025,GP217F,7,10,Atlantic_cod__morue_franche,4,1.83,Variable 2 a 2.4 noeuds
8/29/2025,GP217F,7,40,American_plaice__plie_americaine,141,8.03,Variable 2 a 2.4 noeuds
8/29/2025,GP217F,7,201,thorny_skate__raie_epineuse,3,1.25,Variable 2 a 2.4 noeuds
8/29/2025,GP217F,7,1823,sea_potato__patate_de_mer,4,0.34,Variable 2 a 2.4 noeuds
8/29/2025,GP200F,8,10,Atlantic_cod__morue_franche,1,0.57,Stable ~ 2.1 kts
8/29/2025,GP200F,8,40,American_plaice__plie_americaine,226,22.32,Stable ~ 2.1 kts
8/29/2025,GP200F,8,42,Yellowtail_flounder__limande_a_queue_jaune,6,0.4,Stable ~ 2.1 kts
8/29/2025,GP200F,8,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/29/2025,GP185F,9,10,Atlantic_cod__morue_franche,30,17.19,Stable ~ 2.1 kts
8/29/2025,GP185F,9,40,American_plaice__plie_americaine,104,6.83,Stable ~ 2.1 kts
8/29/2025,GP185F,9,201,thorny_skate__raie_epineuse,1,0.53,Stable ~ 2.1 kts
8/29/2025,GP183F,10,40,American_plaice__plie_americaine,162,13.26,Stable ~ 2.1 kts
8/29/2025,GP183F,10,1823,sea_potato__patate_de_mer,24,2.57,Stable ~ 2.1 kts
8/29/2025,GP183F,10,2521,Hyas_coarctatus,9,0.16,Stable ~ 2.1 kts
8/29/2025,GP172F,11,40,American_plaice__plie_americaine,185,11.18,Stable ~ 2.2 kts
8/29/2025,GP172F,11,201,thorny_skate__raie_epineuse,1,0.36,Stable ~ 2.2 kts
8/29/2025,GP172F,11,1823,sea_potato__patate_de_mer,6,0.74,Stable ~ 2.2 kts
8/29/2025,GP157FR1,13,10,Atlantic_cod__morue_franche,3,1.03,Variable 2 a 2.4 noeuds
8/29/2025,GP157FR1,13,40,American_plaice__plie_americaine,147,5.99,Variable 2 a 2.4 noeuds
8/29/2025,GP157FR1,13,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.14,Variable 2 a 2.4 noeuds
8/30/2025,GP144F,1,40,American_plaice__plie_americaine,227,9.55,Stable ~ 2.2 kts
8/30/2025,GP144F,1,42,Yellowtail_flounder__limande_a_queue_jaune,4,0.46,Stable ~ 2.2 kts
8/30/2025,GP144F,1,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.2 kts
8/30/2025,GP129F,2,40,American_plaice__plie_americaine,166,6.46,Stable ~ 2.2 kts
8/30/2025,GP129F,2,42,Yellowtail_flounder__limande_a_queue_jaune,2,0.14,Stable ~ 2.2 kts
8/30/2025,GP136F,3,40,American_plaice__plie_americaine,48,2.09,Stable ~ 2.2 kts
8/30/2025,GP136F,3,201,thorny_skate__raie_epineuse,1,0.49,Stable ~ 2.2 kts
8/30/2025,GP135F,4,40,American_plaice__plie_americaine,187,10.13,Stable ~ 2.1 kts
8/30/2025,GP145F,5,40,American_plaice__plie_americaine,162,8.97,Stable ~ 2.1 kts
8/30/2025,GP145F,5,2521,Hyas_coarctatus,1,0.01,Stable ~ 2.1 kts
8/30/2025,GP137F,6,40,American_plaice__plie_americaine,86,5.16,Stable ~ 2.1 kts
8/30/2025,GP137F,6,1823,sea_potato__patate_de_mer,3,0.73,Stable ~ 2.1 kts
8/30/2025,GP131FR1,8,40,American_plaice__plie_americaine,158,16.19,Stable ~ 2.1 kts
8/30/2025,GP119F,9,40,American_plaice__plie_americaine,76,8.18,Stable ~ 2.1 kts
8/30/2025,GP102F,10,40,American_plaice__plie_americaine,97,10.28,Stable ~ 2.1 kts
8/30/2025,GP108F,11,40,American_plaice__plie_americaine,195,12.4,Stable ~ 2.1 kts
8/30/2025,GP108F,11,2521,Hyas_coarctatus,4,0.02,Stable ~ 2.1 kts
8/30/2025,GP132F,12,40,American_plaice__plie_americaine,101,8.13,Accroche et force ~ 2.1 kts
8/30/2025,GP132F,12,2521,Hyas_coarctatus,3,0.1,Accroche et force ~ 2.1 kts
8/31/2025,GP067F,1,40,American_plaice__plie_americaine,154,8.84,Stable ~ 2.1 kts
8/31/2025,GP048F,2,10,Atlantic_cod__morue_franche,1,0.27,Stable ~ 2.1 kts
8/31/2025,GP048F,2,40,American_plaice__plie_americaine,65,2.32,Stable ~ 2.1 kts
8/31/2025,GP048F,2,2521,Hyas_coarctatus,4,0.13,Stable ~ 2.1 kts
8/31/2025,GP046F,3,10,Atlantic_cod__morue_franche,2,0.09,Stable ~ 2.1 kts
8/31/2025,GP046F,3,40,American_plaice__plie_americaine,75,2.58,Stable ~ 2.1 kts
