"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","english.structure.type_type.de.structures.anglais","french.structure.type_type.de.structures.français","total.number_nombre.total","number.aged_nombre.agées"
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,6,"otoliths","otolithes",67,0
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,9,"otoliths","otolithes",25,0
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,10,"otoliths","otolithes",23,0
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2021,9,"otoliths","otolithes",49,0
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2021,10,"otoliths","otolithes",53,0
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2022,8,"otoliths","otolithes",26,0
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2022,9,"otoliths","otolithes",49,0
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2023,7,"otoliths","otolithes",52,0
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2023,8,"otoliths","otolithes",25,0
"Commercial","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2023,9,"otoliths","otolithes",24,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2000,5,"otoliths","otolithes",364,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2000,6,"otoliths","otolithes",16,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2000,7,"otoliths","otolithes",1,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2000,8,"otoliths","otolithes",20,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2000,9,"otoliths","otolithes",75,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2001,5,"otoliths","otolithes",70,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2001,6,"otoliths","otolithes",78,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2001,7,"otoliths","otolithes",58,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2001,8,"otoliths","otolithes",5,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2001,9,"otoliths","otolithes",68,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2002,5,"otoliths","otolithes",123,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2002,6,"otoliths","otolithes",31,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2003,6,"otoliths","otolithes",74,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2003,8,"otoliths","otolithes",144,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2003,9,"otoliths","otolithes",33,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2003,10,"otoliths","otolithes",35,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2004,6,"otoliths","otolithes",171,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2004,7,"otoliths","otolithes",6,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2004,9,"otoliths","otolithes",32,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2005,5,"otoliths","otolithes",171,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2005,6,"otoliths","otolithes",107,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2005,8,"otoliths","otolithes",60,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2005,9,"otoliths","otolithes",112,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2005,10,"otoliths","otolithes",88,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2006,5,"otoliths","otolithes",66,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2006,6,"otoliths","otolithes",132,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2006,8,"otoliths","otolithes",85,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2006,9,"otoliths","otolithes",116,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2006,10,"otoliths","otolithes",179,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2007,5,"otoliths","otolithes",74,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2007,6,"otoliths","otolithes",54,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2007,7,"otoliths","otolithes",26,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2008,5,"otoliths","otolithes",126,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2008,6,"otoliths","otolithes",143,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2011,5,"otoliths","otolithes",25,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2013,5,"otoliths","otolithes",3,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2013,6,"otoliths","otolithes",16,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2013,7,"otoliths","otolithes",1,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2013,9,"otoliths","otolithes",5,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2014,6,"otoliths","otolithes",4,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2014,8,"otoliths","otolithes",7,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2014,30,"otoliths","otolithes",2,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2016,5,"otoliths","otolithes",5,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2016,6,"otoliths","otolithes",20,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2016,8,"otoliths","otolithes",7,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2017,6,"otoliths","otolithes",21,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2017,8,"otoliths","otolithes",9,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2017,9,"otoliths","otolithes",18,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2017,10,"otoliths","otolithes",31,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2018,0,"otoliths","otolithes",1,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,0,"otoliths","otolithes",16,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,5,"otoliths","otolithes",3,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,10,"otoliths","otolithes",9,0
"Observers","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2020,10,"otoliths","otolithes",8,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1994,8,"otoliths","otolithes",4,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1996,8,"otoliths","otolithes",1,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1998,8,"otoliths","otolithes",40,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2000,8,"otoliths","otolithes",940,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2001,8,"otoliths","otolithes",575,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2002,8,"otoliths","otolithes",243,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2003,8,"otoliths","otolithes",517,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2004,8,"otoliths","otolithes",578,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2004,9,"otoliths","otolithes",7,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2005,7,"otoliths","otolithes",18,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2005,8,"otoliths","otolithes",145,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2006,8,"otoliths","otolithes",719,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2007,8,"otoliths","otolithes",915,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2008,7,"otoliths","otolithes",282,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2008,8,"otoliths","otolithes",680,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2009,8,"otoliths","otolithes",804,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2010,8,"otoliths","otolithes",545,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2011,8,"otoliths","otolithes",699,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2012,8,"otoliths","otolithes",800,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2013,8,"otoliths","otolithes",800,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2014,8,"otoliths","otolithes",776,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2015,8,"otoliths","otolithes",739,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2015,9,"otoliths","otolithes",1,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2016,8,"otoliths","otolithes",1073,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2016,9,"otoliths","otolithes",8,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2017,8,"otoliths","otolithes",577,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2018,8,"otoliths","otolithes",483,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,8,"otoliths","otolithes",434,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,9,"otoliths","otolithes",36,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2021,7,"otoliths","otolithes",93,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2021,8,"otoliths","otolithes",417,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2022,8,"otoliths","otolithes",546,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2022,8,"otoliths","otolithes",4,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2022,9,"otoliths","otolithes",510,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2024,8,"otoliths","otolithes",658,0
"RV-4RS","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2024,9,"otoliths","otolithes",25,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1970,9,"otoliths","otolithes",93,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1971,9,"otoliths","otolithes",199,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1972,9,"otoliths","otolithes",67,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1973,9,"otoliths","otolithes",87,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1974,9,"otoliths","otolithes",151,127
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1975,9,"otoliths","otolithes",156,138
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1976,9,"otoliths","otolithes",133,114
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1977,9,"otoliths","otolithes",134,115
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1978,9,"otoliths","otolithes",50,45
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1978,10,"otoliths","otolithes",15,13
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1979,9,"otoliths","otolithes",151,132
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1980,9,"otoliths","otolithes",83,66
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1981,9,"otoliths","otolithes",49,32
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1982,9,"otoliths","otolithes",45,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1983,9,"otoliths","otolithes",50,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1984,9,"otoliths","otolithes",76,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1985,9,"otoliths","otolithes",33,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1986,9,"otoliths","otolithes",252,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1987,9,"otoliths","otolithes",210,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1988,9,"otoliths","otolithes",368,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1989,9,"otoliths","otolithes",245,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1990,9,"otoliths","otolithes",175,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1991,9,"otoliths","otolithes",190,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1992,9,"otoliths","otolithes",132,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1993,9,"otoliths","otolithes",243,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1994,9,"otoliths","otolithes",326,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1995,9,"otoliths","otolithes",320,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1996,9,"otoliths","otolithes",344,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1997,9,"otoliths","otolithes",184,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1998,9,"otoliths","otolithes",344,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",1999,9,"otoliths","otolithes",188,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2000,9,"otoliths","otolithes",232,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2001,9,"otoliths","otolithes",191,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2002,9,"otoliths","otolithes",250,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2003,9,"otoliths","otolithes",63,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2004,9,"otoliths","otolithes",161,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2005,9,"otoliths","otolithes",209,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2006,9,"otoliths","otolithes",425,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2007,9,"otoliths","otolithes",177,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2008,8,"otoliths","otolithes",49,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2008,9,"otoliths","otolithes",252,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2009,9,"otoliths","otolithes",235,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2010,9,"otoliths","otolithes",173,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2011,9,"otoliths","otolithes",196,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2012,9,"otoliths","otolithes",215,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2013,9,"otoliths","otolithes",216,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2014,9,"otoliths","otolithes",235,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2015,9,"otoliths","otolithes",282,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2016,9,"otoliths","otolithes",337,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2017,9,"otoliths","otolithes",363,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2018,9,"otoliths","otolithes",214,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2018,10,"otoliths","otolithes",4,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,9,"otoliths","otolithes",230,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2019,10,"otoliths","otolithes",4,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2020,9,"otoliths","otolithes",252,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2020,10,"otoliths","otolithes",12,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2021,8,"otoliths","otolithes",188,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2021,9,"otoliths","otolithes",116,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2022,9,"otoliths","otolithes",173,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2023,9,"otoliths","otolithes",156,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2024,8,"otoliths","otolithes",26,0
"RV-4T","Glyptocephalus cynoglossus","Witch Flounder","Plie grise",2024,9,"otoliths","otolithes",174,0
"RV-4T","Leucoraja ocellata","Winter Skate","Raie tachetée",2004,9,"vertebrae","vertèbre",2,0
"RV-4T","Amblyraja radiata","Thorny Skate","Raie épineuse",2005,9,"vertebrae","vertèbre",323,0
"RV-4T","Malacoraja senta","Smooth Skate","Raie lisse",2005,9,"vertebrae","vertèbre",82,0
"RV-4T","Leucoraja ocellata","Winter Skate","Raie tachetée",2005,9,"vertebrae","vertèbre",27,0
"RV-4T","Amblyraja radiata","Thorny Skate","Raie épineuse",2006,9,"vertebrae","vertèbre",530,0
"RV-4T","Malacoraja senta","Smooth Skate","Raie lisse",2006,9,"vertebrae","vertèbre",108,0
"RV-4T","Leucoraja ocellata","Winter Skate","Raie tachetée",2006,9,"vertebrae","vertèbre",27,0
"RV-4T","Amblyraja radiata","Thorny Skate","Raie épineuse",2007,9,"vertebrae","vertèbre",144,0
"RV-4T","Malacoraja senta","Smooth Skate","Raie lisse",2007,9,"vertebrae","vertèbre",41,0
"RV-4T","Leucoraja ocellata","Winter Skate","Raie tachetée",2007,9,"vertebrae","vertèbre",21,0
"RV-4T","Malacoraja senta","Smooth Skate","Raie lisse",2008,9,"vertebrae","vertèbre",70,0
"RV-4T","Malacoraja senta","Smooth Skate","Raie lisse",2009,9,"vertebrae","vertèbre",35,0
