fishing_area__zone_de_pêche,river_name__nom_de_la_rivière,site_code__numéro_du_site,latitude,longitude,year__année,month__mois,day__jour,site_type__type_de_site,water_cond__cond_eau,water_temp_c__temp_eau_c,seine_type__type_de_senne,electrofisher__électropêcheur,electrofisher_pulse_type__type_d'impulsion_du_électropêcheur,electrofisher_frequency__fréquence_du_électropêcheur,duty_cycle__facteur_d'utilisation,electrofisher_voltage__tension_du_électropêcheur,electrofisher_output_low__sortie_faible_du_électropêcheur,electrofisher_output_high__sortie_élevé_du_électropêcheur,bank_length_left__longueur_de_la_banque_à_gauche,bank_length_right__longueur_de_la_banque_à_droite,width_lower__largeur_inférieure,width_middle__largeur_moyenne,width_upper__largeur_supérieure,max_overhanging_veg_left__max_vég_en_surplomb_à_gauche,max_overhanging_veg_right__max_vég_en_surplomb_à_droite,overhanging_veg_left__vég_en_surplomb_à_gauche,overhanging_veg_right__vég_en_surplomb_à_droite,depth_1_lower__profondeur_1_inférieure,depth_2_lower__profondeur_2_inférieure,depth_3_lower__profondeur_3_inférieure,depth_1_middle__profondeur_1_moyenne,depth_2_middle__profondeur_2_moyenne,depth_3_middle__profondeur_3_moyenne,depth_1_upper__profondeur_1_supérieur,depth_2_upper__profondeur_2_supérieur,depth_3_upper__profondeur_3_supérieur,max_depth__profondeur_max,percent_fine__pourcentage_fin,percent_sand__pourcentage_sable,percent_gravel__pourcentage_gravier,percent_pebble__pourcentage_caillou,percent_cobble__pourcentage_pierre,percent_rocks__pourcentage_roches,percent_boulder__pourcentage_rocher,percent_bedrock__pourcentage_substratum,percent_riffle__pourcentage_radier,percent_run__pourcentage_courant,percent_flat__pourcentage_plat,percent_pool__pourcentage_bassin,age_thresh_0_1__seuil d'âge_0_1,age_thresh_1_2__seuil d'âge_1_2,age_thresh_2_3__seuil d'âge_2_3,sample_id__numéro_d_identification_de_l_échantillon
SFA16B__ZPS16B,Buctouche,B01,46.358188,-64.900549,2022,10,3,Open,65.8,6.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,320.0,0.3,0.3,14.1,15.1,10.3,10.6,9.5,0.2,,70.0,,30.0,16.0,23.0,20.0,17.0,29.0,40.0,24.0,34.0,40.0,0,10.0,10.0,20.0,35.0,15.0,10.0,0,90,10,0,0,,,,4247
SFA16B__ZPS16B,Buctouche,B07,46.369765,-64.879405,2022,10,3,Open,61.3,8.4,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,320.0,0.2,0.2,7.5,6.6,18.0,18.8,20.6,0.2,,100.0,,30.0,35.0,14.0,28.0,18.0,17.0,15.0,24.0,17.0,35.0,0,5.0,10.0,30.0,35.0,15.0,5.0,0,100,0,0,0,,,,4265
SFA16B__ZPS16B,South branch Buctouche river,B08,46.356967,-64.897872,2022,10,3,Open,49.9,6.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,330.0,0.2,0.2,19.1,19.3,5.8,8.5,5.4,0.2,0.25,50.0,75.0,25.0,33.0,17.0,21.0,30.0,14.0,29.0,32.0,16.0,45.0,0,10.0,10.0,30.0,25.0,15.0,10.0,0,80,20,0,0,,,,4266
SFA16B__ZPS16B,Buctouche,B02,46.371027,-64.943285,2022,10,4,Open,68.3,6.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,360.0,0.2,0.3,13.9,15.0,12.0,12.2,13.0,0.2,,100.0,,16.0,5.0,13.0,21.0,8.0,26.0,20.0,19.0,26.0,28.0,0,5.0,10.0,25.0,30.0,25.0,5.0,0,90,10,0,0,70,110,,4250
SFA16B__ZPS16B,Cocagne river,C02,46.239242,-64.886561,2022,10,4,Open,31.2,5.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,400.0,0.2,0.2,24.9,19.8,7.3,6.3,6.2,0.2,0.2,70.0,70.0,34.0,25.0,24.0,19.0,17.0,13.0,24.0,28.0,20.0,44.0,0,5.0,5.0,25.0,35.0,15.0,15.0,0,80,20,0,0,,,,4268
SFA16B__ZPS16B,Cocagne river,C07,46.256333,-64.848854,2022,10,4,Open,38.4,7.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,375.0,0.2,0.2,17.3,18.5,8.3,7.1,10.4,0.2,0.2,60.0,75.0,29.0,15.0,34.0,13.0,14.0,17.0,12.0,13.0,15.0,38.0,0,5.0,10.0,30.0,40.0,10.0,5.0,0,90,10,0,0,,,,4309
SFA16B__ZPS16B,Coal Branch river,CB07,46.359576,-65.151054,2022,10,5,Open,86.7,5.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,300.0,0.3,0.4,40.1,39.1,3.4,4.5,6.4,3.0,2.5,50.0,50.0,28.0,20.0,22.0,6.0,16.0,5.0,39.0,28.0,35.0,44.0,10.0,0,30.0,35.0,5.0,10.0,0,10.0,75,10,15,0,,,,4339
SFA16B__ZPS16B,Kouchibouguacis,KS05,46.706119,-65.078328,2022,10,5,Open,50.2,9.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,400.0,0.2,0.3,13.5,14.0,12.3,12.9,10.9,1.0,1.0,10.0,90.0,28.0,22.0,43.0,36.0,25.0,35.0,32.0,23.0,45.0,55.0,0,10.0,5.0,35.0,40.0,10.0,0,0,45,55,0,0,,,,4340
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.647444,-65.252278,2022,10,5,Open,40.0,6.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,425.0,0.2,0.2,13.6,15.0,11.4,12.7,16.2,,,,,22.0,19.0,15.0,48.0,20.0,32.0,13.0,14.0,17.0,50.0,0,10.0,10.0,35.0,35.0,10.0,0,0,85,15,0,0,,,,4323
SFA16B__ZPS16B,Buctouche,B06,46.349745,-64.979804,2022,10,6,Open,71.7,11.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,325.0,0.3,0.3,21.5,22.0,10.0,6.9,7.8,0.4,0.4,100.0,20.0,9.0,19.0,14.0,16.0,18.0,9.0,22.0,28.0,11.0,30.0,0,0,5.0,50.0,40.0,5.0,0,0,100,0,0,0,,,,4264
SFA16B__ZPS16B,Kouchibouguac,K01,46.743816,-65.202929,2022,10,6,Open,58.5,8.9,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,350.0,0.2,0.3,11.0,10.9,18.2,17.7,14.0,,,,,24.0,21.0,21.0,15.0,27.0,20.0,29.0,35.0,21.0,45.0,0,5.0,5.0,30.0,50.0,10.0,0,0,80,20,0,0,,,,4324
SFA16B__ZPS16B,Kouchibouguac,K03,46.785467,-65.111433,2022,10,6,Open,65.2,8.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,350.0,0.2,0.2,9.0,9.2,23.5,22.5,20.0,1.0,,10.0,,28.0,31.0,32.0,31.0,32.0,30.0,31.0,21.0,22.0,48.0,0,5.0,10.0,35.0,35.0,10.0,5.0,0,80,20,0,0,,,,4326
SFA16B__ZPS16B,Kouchibouguac,K17,46.756214,-65.14822,2022,10,7,Open,68.8,8.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,325.0,0.2,0.3,10.5,10.3,19.3,21.2,20.5,2.5,,100.0,,23.0,22.0,18.0,24.0,14.0,17.0,22.0,11.0,16.0,31.0,0,5.0,15.0,30.0,45.0,5.0,0,0,100,0,0,0,72,115,,4327
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,2023,9,12,Open,87.4,18.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,350.0,0.21,0.21,11.0,12.0,16.7,16.8,16.5,0.0,0.0,0.0,0.0,25.0,23.0,24.0,16.0,22.0,15.0,20.0,18.0,11.0,32.0,0.0,5.0,10.0,10.0,40.0,30.0,5.0,0.0,90,10,0,0,,,,10524
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,2023,9,12,Open,66.5,18.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,350.0,0.2,0.2,11.7,12.4,14.5,14.1,13.0,0.25,0.25,5.0,5.0,48.0,46.0,39.0,47.0,31.0,32.0,45.0,31.0,24.0,72.0,0.0,5.0,15.0,15.0,35.0,20.0,10.0,0.0,40,40,10,10,,,,10525
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,2023,9,13,Open,39.6,18.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,,,,34.9,33.4,4.0,5.6,6.2,3.0,1.0,70.0,80.0,22.0,16.0,24.0,26.0,19.0,20.0,18.0,15.0,16.0,,0.0,10.0,20.0,15.0,35.0,15.0,5.0,0.0,90,0,10,0,,,,10526
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2023,9,13,Open,65.3,19.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,400.0,0.2,0.2,12.8,12.6,10.9,12.1,11.9,0.0,0.0,0.0,0.0,18.0,8.0,25.0,25.0,15.0,30.0,24.0,14.0,35.0,38.0,0.0,0.0,5.0,15.0,50.0,25.0,5.0,0.0,95,5,0,0,,,,10560
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2023,9,13,Open,51.7,18.9,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,400.0,0.2,0.2,15.7,15.6,7.0,8.9,10.8,0.5,0.0,10.0,0.0,26.0,36.0,41.0,8.0,17.0,20.0,21.0,14.0,22.0,,0.0,5.0,10.0,15.0,55.0,10.0,5.0,0.0,90,10,0,0,,,,10561
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2023,9,15,Open,75.0,17.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,350.0,0.2,0.2,16.3,14.8,11.0,10.8,10.3,0.0,0.0,0.0,0.0,23.0,30.0,24.0,29.0,27.0,19.0,43.0,40.0,29.0,44.0,0.0,5.0,10.0,20.0,40.0,15.0,5.0,5.0,60,40,0,0,,,,10559
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,2023,9,15,Open,71.2,15.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01111] (LR24-MarB),Standard pulse ,60.0,36,650.0,,,8.6,9.3,18.3,19.1,21.0,0.2,2.0,100.0,10.0,45.0,32.0,34.0,41.0,27.0,28.0,20.0,24.0,27.0,54.0,0.0,5.0,10.0,30.0,30.0,15.0,5.0,5.0,50,50,0,0,,,,10566
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2023,9,15,Open,58.1,17.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,375.0,0.2,0.2,26.9,26.5,6.5,6.2,7.0,0.2,0.2,100.0,90.0,26.0,27.0,17.0,38.0,22.0,21.0,18.0,23.0,19.0,40.0,0.0,10.0,10.0,30.0,25.0,15.0,10.0,0.0,85,15,0,0,,,,10567
SFA16B__ZPS16B,Richibucto,R01,46.51,-65.16,2023,9,27,Open,54.3,9.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,35,400.0,0.16,0.16,13.0,11.3,14.6,14.3,17.8,0.25,0.25,5.0,5.0,41.0,35.0,35.0,19.0,29.0,21.0,37.0,35.0,24.0,53.0,0.0,5.0,10.0,15.0,35.0,35.0,0.0,0.0,90,10,0,0,,,,10523
SFA16B__ZPS16B,Upper north branch Buctouche river,B05,46.28,-65.06,2023,9,27,Open,37.0,11.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,475.0,0.14,0.14,53.8,55.8,3.5,4.1,5.2,0.5,0.5,10.0,10.0,22.0,25.0,14.0,20.0,13.0,18.0,8.0,4.0,15.0,,0.0,5.0,15.0,35.0,35.0,5.0,5.0,0.0,50,25,25,0,,,,10562
SFA16B__ZPS16B,Richibucto,R02,46.49,-65.26,2023,9,27,Open,45.7,8.4,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,375.0,0.2,0.2,14.2,14.7,12.6,14.3,14.0,0.25,2.0,60.0,80.0,30.0,29.0,39.0,22.0,15.0,41.0,16.0,9.0,43.0,47.0,0.0,10.0,10.0,35.0,35.0,10.0,0.0,0.0,90,10,0,0,,,,10521
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.6,-65.34,2023,9,29,Open,32.0,9.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,500.0,0.13,0.13,14.2,15.4,14.2,14.4,12.7,1.5,0.0,50.0,0.0,29.0,39.0,19.0,39.0,35.0,38.0,25.0,26.0,36.0,48.0,0.0,5.0,10.0,35.0,40.0,10.0,0.0,0.0,60,40,0,0,,,,10613
SFA16B__ZPS16B,Kouchibouguac,K02,46.696647,-65.314842,2023,9,29,Open,46.4,10.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,375.0,0.14,0.14,15.9,14.8,12.1,13.3,9.4,1.5,0.0,80.0,0.0,14.0,22.0,20.0,14.0,23.0,14.0,15.0,20.0,11.0,35.0,0.0,10.0,15.0,25.0,40.0,10.0,0.0,0.0,90,10,0,0,,,,10572
SFA16B__ZPS16B,Kouchibouguac,K05,46.68,-65.38,2023,9,29,Open,35.5,12.4,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,400.0,0.13,0.13,14.0,13.4,10.4,11.4,6.2,1.0,6.0,90.0,90.0,4.0,23.0,54.0,16.0,16.0,14.0,41.0,18.0,40.0,61.0,0.0,0.0,10.0,40.0,45.0,5.0,0.0,0.0,80,20,0,0,,,,10575
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2023,10,3,Open,43.0,12.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,425.0,0.15,0.15,11.1,11.2,18.1,20.3,19.0,2.0,0.5,95.0,5.0,25.0,32.0,29.0,23.0,27.0,25.0,22.0,18.0,15.0,38.0,10.0,5.0,5.0,50.0,25.0,5.0,0.0,0.0,90,5,5,0,,,,10614
SFA16B__ZPS16B,Kouchibouguacis,KS05,46.706119,-65.078328,2023,10,3,Open,49.9,16.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,400.0,0.21,0.21,15.1,15.3,13.7,12.3,12.4,0.5,0.5,5.0,5.0,30.0,41.0,23.0,38.0,45.0,32.0,37.0,37.0,25.0,51.0,0.0,5.0,10.0,35.0,40.0,10.0,0.0,0.0,0,0,0,0,,,,10615
SFA16B__ZPS16B,Kouchibouguacis,KS01,45.67,-65.14,2023,10,3,Open,42.4,14.9,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,425.0,0.15,0.15,20.1,19.0,11.8,10.7,10.1,1.5,0.0,100.0,0.0,23.0,21.0,21.0,32.0,29.0,25.0,35.0,34.0,24.0,36.0,0.0,5.0,25.0,35.0,30.0,5.0,0.0,0.0,90,10,0,0,,,,10576
SFA16B__ZPS16B,Cocagne river,C01,46.269,-64.796,2023,10,4,Open,44.4,16.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,425.0,,,15.2,16.4,9.1,8.1,11.9,0.0,0.0,0.0,0.0,32.0,32.0,28.0,20.0,47.0,16.0,19.0,19.0,20.0,47.0,0.0,5.0,10.0,30.0,30.0,20.0,5.0,0.0,80,15,0,5,,,,10527
SFA16B__ZPS16B,Cocagne river,C02,46.239,-64.887,2023,10,4,Open,35.5,10.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,450.0,0.15,0.15,21.0,25.3,6.3,7.6,5.5,0.0,0.0,0.0,0.0,34.0,32.0,24.0,20.0,14.0,44.0,40.0,28.0,18.0,50.0,0.0,10.0,10.0,30.0,35.0,10.0,5.0,0.0,90,5,0,5,,,,10528
SFA16B__ZPS16B,Cocagne river,C06,46.309483,-64.744167,2023,10,4,Open,82.3,12.9,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,425.0,0.2,0.2,12.5,12.8,10.2,8.9,15.9,0.0,0.0,0.0,0.0,28.0,23.0,24.0,31.0,18.0,29.0,21.0,21.0,28.0,44.0,0.0,5.0,5.0,40.0,40.0,5.0,5.0,0.0,75,25,0,0,,,,10557
SFA16B__ZPS16B,Northwest branch Cocagne river,C03,46.312,-64.798,2023,10,5,Open,85.6,13.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,,375.0,0.1,0.2,19.7,20.7,5.1,7.3,7.7,0.0,0.0,0.0,0.0,15.0,15.0,21.0,2.0,16.0,3.0,10.0,16.0,11.0,24.0,0.0,10.0,10.0,20.0,45.0,15.0,0.0,0.0,100,0,0,0,,,,10556
SFA16B__ZPS16B,Cocagne river,C07,46.25641,-64.849177,2023,10,5,Open,40.9,14.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,400.0,,,17.4,20.0,10.6,7.0,10.3,1.5,0.0,50.0,0.0,23.0,18.0,18.0,26.0,17.0,30.0,18.0,14.0,22.0,34.0,0.0,10.0,10.0,35.0,30.0,10.0,5.0,0.0,100,0,0,0,,,,10558
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2023,10,6,Open,72.5,13.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,350.0,0.21,0.21,11.6,9.8,19.0,15.4,15.9,0.0,0.0,0.0,0.0,38.0,31.0,22.0,44.0,26.0,25.0,46.0,30.0,22.0,48.0,0.0,5.0,5.0,30.0,50.0,10.0,0.0,0.0,85,15,0,0,,,,10571
SFA16B__ZPS16B,Kouchibouguac,K17,46.756214,-65.14822,2023,10,6,Open,67.9,14.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,350.0,0.21,0.21,11.2,9.6,22.3,20.3,20.8,2.0,1.5,100.0,100.0,28.0,26.0,22.0,28.0,18.0,31.0,24.0,18.0,32.0,44.0,0.0,5.0,15.0,30.0,45.0,5.0,0.0,0.0,100,0,0,0,,,,10574
SFA16B__ZPS16B,Buctouche,B17,46.31801802,-65.0124183,2023,10,12,Open,59.9,11.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,400.0,0.17,0.17,11.9,14.5,10.4,11.8,13.0,0.0,0.0,0.0,0.0,22.0,35.0,25.0,24.0,21.0,17.0,25.0,21.0,16.0,44.0,0.0,0.0,10.0,20.0,20.0,40.0,10.0,0.0,100,0,0,0,,,,10570
SFA16B__ZPS16B,Kouchibouguac,K03,46.79,-65.11,2023,10,12,Open,55.9,10.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,400.0,0.18,0.18,8.2,8.7,20.9,22.8,23.9,0.0,0.0,0.0,0.0,46.0,39.0,44.0,43.0,46.0,56.0,45.0,44.0,44.0,59.0,0.0,5.0,10.0,35.0,35.0,10.0,5.0,0.0,70,30,0,0,,,,10573
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2023,10,12,Open,77.3,12.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,350.0,0.15,0.15,20.3,22.3,11.2,7.1,7.9,0.4,0.4,100.0,20.0,13.0,23.0,13.0,9.0,29.0,12.0,23.0,24.0,11.0,30.0,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,100,0,0,0,,,,10563
SFA16B__ZPS16B,Richibucto,R01,46.51,-65.16,2024,9,23,Open,121.1,13.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,300.0,0.24,0.24,12.1,11.5,12.5,13.8,12.5,0.2,0.5,20.0,100.0,19.0,12.0,7.0,16.0,20.0,10.0,12.0,26.0,12.0,35.0,0.0,10.0,10.0,15.0,50.0,10.0,5.0,0.0,100,0,0,0,,,,54921
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,2024,9,23,Open,178.7,15.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,250.0,0.3,0.3,18.9,17.8,11.4,10.0,11.6,,,0.0,0.0,8.0,10.0,7.0,7.0,12.0,6.0,6.0,12.0,9.0,,5.0,10.0,5.0,10.0,40.0,20.0,10.0,0,100,0,0,0,,,,54932
SFA16B__ZPS16B,Richibucto,R02,46.49,-65.26,2024,9,23,Open,98.9,11.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,300.0,0.2,0.2,18.8,20.4,11.7,10.7,10.2,0.2,0.0,80.0,0.0,7.0,7.0,6.0,5.0,4.0,6.0,8.0,4.0,7.0,10.0,5.0,5.0,10.0,35.0,30.0,10.0,5.0,0.0,100,0,0,0,,,,54896
SFA16B__ZPS16B,Kouchibouguacis,KS01,45.67,-65.14,2024,9,24,Open,85.9,14.9,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,325.0,0.25,0.25,23.9,25.4,9.1,7.1,6.6,0.0,0.0,0.0,0.0,21.0,13.0,15.0,16.0,15.0,14.0,22.0,20.0,12.0,28.0,0.0,5.0,15.0,30.0,40.0,10.0,0.0,0.0,100,0,0,0,,,,54961
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.6,-65.34,2024,9,24,Open,63.8,10.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,375.0,0.2,0.2,21.4,20.3,10.5,9.3,9.9,0.5,,80.0,0.0,12.0,8.0,16.0,9.0,10.0,9.0,15.0,20.0,20.0,38.0,5.0,5.0,5.0,15.0,60.0,10.0,0.0,0.0,100,0,0,0,,,,54982
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2024,9,24,Open,78.5,12.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,400.0,0.26,0.26,26.9,30.4,5.0,10.4,10.3,,,,,10.0,12.0,7.0,4.0,4.0,3.0,6.0,3.0,7.0,14.0,5.0,5.0,5.0,20.0,60.0,5.0,0.0,0.0,100,0,0,0,,,,55006
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,2024,9,25,Open,284.0,13.4,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,200.0,0.36,0.36,17.4,15.9,17.3,15.9,14.6,1.0,0.2,80.0,80.0,19.0,18.0,8.0,17.0,8.0,17.0,13.0,12.0,8.0,25.0,5.0,5.0,5.0,10.0,55.0,15.0,5.0,0.0,100,0,0,0,,,,54929
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,2024,9,25,Open,107.0,12.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,300.0,0.24,0.28,40.8,40.1,4.1,5.3,3.2,1.0,2.0,30.0,80.0,11.0,14.0,11.0,9.0,8.0,11.0,22.0,19.0,9.0,25.0,5.0,10.0,10.0,25.0,40.0,10.0,0.0,0.0,100,0,0,0,,,,54942
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2024,9,25,Open,178.8,15.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,180.0,0.26,0.28,23.4,24.1,4.4,8.8,7.6,,0.2,0.0,100.0,21.0,10.0,24.0,14.0,10.0,14.0,25.0,14.0,25.0,,0.0,10.0,5.0,20.0,35.0,20.0,5.0,5.0,100,0,0,0,,,,54839
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2024,9,26,Open,95.4,15.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,300.0,0.24,0.28,15.4,14.1,13.6,15.0,15.9,1.0,,30.0,0.0,11.0,16.0,21.0,16.0,13.0,10.0,27.0,11.0,11.0,24.0,0.0,5.0,5.0,20.0,50.0,15.0,5.0,0,100,0,0,0,,,,54884
SFA16B__ZPS16B,Kouchibouguac,K03,46.79,-65.11,2024,9,26,Open,125.0,13.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,275.0,0.25,0.25,14.5,13.0,20.4,14.8,17.9,,,0.0,0.0,15.0,18.0,36.0,17.0,27.0,20.0,20.0,10.0,19.0,37.0,0.0,5.0,10.0,40.0,30.0,10.0,5.0,0.0,100,0,0,0,,,,54886
SFA16B__ZPS16B,Kouchibouguacis,KS05,46.706119,-65.078328,2024,9,26,Open,103.3,15.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,300.0,0.24,0.29,25.1,24.7,9.3,11.3,11.0,0.5,0.5,20.0,40.0,31.0,22.0,21.0,20.0,25.0,20.0,17.0,22.0,9.0,36.0,0.0,5.0,10.0,20.0,40.0,20.0,5.0,0,100,0,0,0,,,,55016
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2024,10,2,Open,91.4,12.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: D01150] (LR24 - SENB),Standard pulse ,60.0,36,270.0,0.2,0.28,33.1,33.7,4.9,4.5,8.4,0.2,0.2,80.0,5.0,29.0,18.0,15.0,25.0,22.0,19.0,10.0,12.0,11.0,,0.0,5.0,10.0,40.0,25.0,15.0,5.0,0.0,100,0,0,0,,,,54842
